title,price,brand,story_description,category,sub_category,image_urls,size_title,size,description,id
Dorado Brown with Casper Gray Plaid Wool Rich Single Breasted Blazer,"5,997",Frenchcrown," Story Elevate your style with the Dorado Brown with Casper gray Plaid Wool Rich Single Breasted
blazer. This sophisticated ensemble combines classic charm with a touch of modernity. The Dorado
brown and Casper gray plaid pattern adds visual interest and depth, exuding refined elegance.
Crafted from high-quality wool, this blazer offers both comfort and durability. Make a statement of
sophistication with this distinguished single-breasted blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2746-SB_1_360x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_1_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_2_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_4_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_5_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_6_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_7_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_8_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_9_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_10_800x.jpg?v=1689848165, https://frenchcrown.in/cdn/shop/products/BL2746-SB_11_800x.jpg?v=1689848165",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Elevate your style with the Dorado Brown with Casper gray Plaid Wool Rich Single Breasted blazer.
This sophisticated ensemble combines classic charm with a touch of modernity. The Dorado brown and
Casper gray plaid pattern adds visual interest and depth, exuding refined elegance. Crafted from
high-quality wool, this blazer offers both comfort and durability. Make a statement of
sophistication with this distinguished single-breasted blazer.",1689848165
Dorado Brown with Casper Gray Plaid Wool Rich Double Breasted Blazer,"5,997",Frenchcrown," Story Make a bold statement with the Dorado Brown with Casper gray Plaid Wool Rich Double Breasted
blazer. This exceptional ensemble combines timeless elegance with a contemporary edge. The Dorado
brown and Casper gray plaid pattern creates a visually striking contrast, showcasing your unique
style. Crafted from high-quality wool, this blazer offers both comfort and durability. Stand out
from the crowd and exude confidence with this remarkable double-breasted blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2745-DB_1_360x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_1_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_2_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_4_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_5_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_6_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_7_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_8_800x.jpg?v=1689848118, https://frenchcrown.in/cdn/shop/products/BL2745-DB_9_800x.jpg?v=1689848118",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Make a bold statement with the Dorado Brown with Casper gray Plaid Wool Rich Double Breasted blazer.
This exceptional ensemble combines timeless elegance with a contemporary edge. The Dorado brown and
Casper gray plaid pattern creates a visually striking contrast, showcasing your unique style.
Crafted from high-quality wool, this blazer offers both comfort and durability. Stand out from the
crowd and exude confidence with this remarkable double-breasted blazer.",1689848118
Slate Gray with Tapa Brown Plaid Wool Rich Designer Blazer,"5,997",Frenchcrown," Story Elevate your style with the Slate gray with Tapa Brown Plaid Wool Rich Designer blazer,
featuring exquisite black piping work on the lapel. This distinguished ensemble showcases a perfect
blend of sophistication and modern flair. The slate gray and tapa brown plaid pattern adds a touch
of timeless charm, while the black piping work on the lapel adds a sleek and distinctive detail.
Crafted from premium wool, this blazer exudes luxury and comfort. Make a lasting impression with
this remarkable blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_1_360x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_1_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_2_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_4_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_5_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_6_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_7_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_8_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_9_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_10_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_11_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_12_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/products/BL2743-SB-D154_13_800x.jpg?v=1689848032, https://frenchcrown.in/cdn/shop/files/BL2743-SB-D154_14_800x.jpg?v=1689849154",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Elevate your style with the Slate gray with Tapa Brown Plaid Wool Rich Designer blazer, featuring
exquisite black piping work on the lapel. This distinguished ensemble showcases a perfect blend of
sophistication and modern flair. The slate gray and tapa brown plaid pattern adds a touch of
timeless charm, while the black piping work on the lapel adds a sleek and distinctive detail.
Crafted from premium wool, this blazer exudes luxury and comfort. Make a lasting impression with
this remarkable blazer.",1689848032
Fuscous Gray Wool Rich Single Breasted Designer Blazer,"7,097",Frenchcrown," Story Make a bold fashion statement with the Fuscous Gray Wool Rich Single Breasted Designer
blazer, featuring a unique and funky collar. This exceptional ensemble combines timeless
sophistication with a touch of playful style. The fuscous gray hue adds a touch of elegance, while
the funky collar adds a distinctive and eye-catching element. Crafted with meticulous attention to
detail, this blazer is sure to turn heads. Embrace your individuality and showcase your impeccable
taste with this remarkable blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2742-D31_1_360x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_1_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_2_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_4_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_5_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_6_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_7_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_8_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_9_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_10_800x.jpg?v=1689847972, https://frenchcrown.in/cdn/shop/products/BL2742-D31_11_800x.jpg?v=1689847972",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Make a bold fashion statement with the Fuscous Gray Wool Rich Single Breasted Designer blazer,
featuring a unique and funky collar. This exceptional ensemble combines timeless sophistication with
a touch of playful style. The fuscous gray hue adds a touch of elegance, while the funky collar adds
a distinctive and eye-catching element. Crafted with meticulous attention to detail, this blazer is
sure to turn heads. Embrace your individuality and showcase your impeccable taste with this
remarkable blazer.",1689847972
Chicago Gray Checkered Wool Rich Single Breasted Blazer,"7,897",Frenchcrown," Story Elevate your style with the Chicago Gray Checkered Wool Rich Single Breasted blazer. This
sophisticated ensemble combines classic charm with contemporary flair. The gray checkered pattern
adds a touch of refinement and visual interest, while the single-breasted design exudes timeless
elegance. Crafted from high-quality wool, this blazer offers both comfort and durability. Make a
stylish statement with this distinguished blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2741-SB_1_360x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_1_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_2_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_4_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_5_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_6_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_7_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_8_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_9_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_10_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_11_800x.jpg?v=1689847923, https://frenchcrown.in/cdn/shop/products/BL2741-SB_12_800x.jpg?v=1689847923",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Elevate your style with the Chicago Gray Checkered Wool Rich Single Breasted blazer. This
sophisticated ensemble combines classic charm with contemporary flair. The gray checkered pattern
adds a touch of refinement and visual interest, while the single-breasted design exudes timeless
elegance. Crafted from high-quality wool, this blazer offers both comfort and durability. Make a
stylish statement with this distinguished blazer.",1689847923
Zeus Brown Wool Rich Double Breasted With Striking Belt Designer Blazer,"7,097",Frenchcrown," Story Unleash your inner power with the Zeus Brown Wool Rich Double Breasted Designer blazer,
featuring a striking belt. This exceptional ensemble combines modern design with timeless elegance.
The rich brown hue exudes sophistication, while the double-breasted style adds a touch of
refinement. The belt accentuates your waistline, creating a sleek and tailored look. Make a
commanding statement with this remarkable blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_1_360x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_1_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_2_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_4_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_5_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_6_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_7_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_8_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_9_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_10_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_11_800x.jpg?v=1689847872, https://frenchcrown.in/cdn/shop/products/BL2740-DB-D35_12_800x.jpg?v=1689847872",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Unleash your inner power with the Zeus Brown Wool Rich Double Breasted Designer blazer, featuring a
striking belt. This exceptional ensemble combines modern design with timeless elegance. The rich
brown hue exudes sophistication, while the double-breasted style adds a touch of refinement. The
belt accentuates your waistline, creating a sleek and tailored look. Make a commanding statement
with this remarkable blazer.",1689847872
Dark Slate Green Premium Cotton Double Breasted Blazer,"5,997",Frenchcrown," Story Elevate your style with the Dark Slate Green Premium Cotton Double Breasted blazer. Crafted
with precision and sophistication, this ensemble exudes timeless elegance. The rich dark slate green
hue adds depth and versatility to your wardrobe. Made from premium cotton, it offers both comfort
and durability. Make a stylish statement on any occasion with this distinguished double-breasted
blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2739-DB_1_360x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_1_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_2_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_4_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_5_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_6_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_7_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_8_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_9_800x.jpg?v=1689847827, https://frenchcrown.in/cdn/shop/products/BL2739-DB_10_800x.jpg?v=1689847827",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Elevate your style with the Dark Slate Green Premium Cotton Double Breasted blazer. Crafted with
precision and sophistication, this ensemble exudes timeless elegance. The rich dark slate green hue
adds depth and versatility to your wardrobe. Made from premium cotton, it offers both comfort and
durability. Make a stylish statement on any occasion with this distinguished double-breasted blazer.",1689847827
Baltic Sea Blue with Tuna Navy Blue Checkered Wool Rich Double Breasted Blazer,"5,997",Frenchcrown," Story Elevate your style game with the Baltic Sea Blue with Tuna navy blue Checkered Wool Rich
Double Breasted blazer. This striking ensemble showcases a unique blend of sophistication and
personality. The checkered pattern in tuna blue adds a touch of playfulness, while the wool-rich
fabric exudes luxury and comfort. Stand out from the crowd and make a statement with this remarkable
double-breasted blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2738-DB_1_360x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_1_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_2_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_4_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_5_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_6_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_7_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_8_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_9_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_10_800x.jpg?v=1689847795, https://frenchcrown.in/cdn/shop/products/BL2738-DB_11_800x.jpg?v=1689847796, https://frenchcrown.in/cdn/shop/products/BL2738-DB_12_800x.jpg?v=1689847796",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Elevate your style game with the Baltic Sea Blue with Tuna navy blue Checkered Wool Rich Double
Breasted blazer. This striking ensemble showcases a unique blend of sophistication and personality.
The checkered pattern in tuna blue adds a touch of playfulness, while the wool-rich fabric exudes
luxury and comfort. Stand out from the crowd and make a statement with this remarkable double-
breasted blazer.",1689847795
Baltic Blue with White Piping Work and Checkered Wool Rich Designer Blazer,"7,097",Frenchcrown," Story Step into the realm of timeless style with the Baltic Blue with White Piping Work and
Checkered Wool Rich Designer blazer. This exquisite ensemble showcases impeccable craftsmanship and
attention to detail. The combination of Baltic blue and white piping work with a checkered pattern
creates a visually striking contrast, adding a touch of sophistication. Crafted from premium wool,
this blazer offers both comfort and elegance. Elevate your fashion game with this distinguished
blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_1_360x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_1_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_2_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_4_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_5_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_6_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_7_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_8_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_9_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_10_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_11_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_12_800x.jpg?v=1689847745, https://frenchcrown.in/cdn/shop/products/BL2737-SB-D84_13_800x.jpg?v=1689847745",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Step into the realm of timeless style with the Baltic Blue with White Piping Work and Checkered Wool
Rich Designer blazer. This exquisite ensemble showcases impeccable craftsmanship and attention to
detail. The combination of Baltic blue and white piping work with a checkered pattern creates a
visually striking contrast, adding a touch of sophistication. Crafted from premium wool, this blazer
offers both comfort and elegance. Elevate your fashion game with this distinguished blazer.",1689847745
Mirage Blue Wool Rich Single Breasted Blazer,"5,997",Frenchcrown," Story Exude effortless style with the Mirage blue Wool Rich Single Breasted blazer. This impeccably
tailored ensemble is a testament to timeless elegance. The sleek blue hue adds a touch of
sophistication, making it a versatile choice for various occasions. Crafted with meticulous
attention to detail, this blazer is a wardrobe staple that combines comfort and refined aesthetics.
Elevate your fashion game with this distinguished blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2736-SB_1_360x.jpg?v=1689847691, https://frenchcrown.in/cdn/shop/products/BL2736-SB_1_800x.jpg?v=1689847691, https://frenchcrown.in/cdn/shop/products/BL2736-SB_2_800x.jpg?v=1689847691, https://frenchcrown.in/cdn/shop/products/BL2736-SB_4_800x.jpg?v=1689847691, https://frenchcrown.in/cdn/shop/products/BL2736-SB_5_800x.jpg?v=1689847691, https://frenchcrown.in/cdn/shop/products/BL2736-SB_6_800x.jpg?v=1689847692, https://frenchcrown.in/cdn/shop/products/BL2736-SB_7_800x.jpg?v=1689847692, https://frenchcrown.in/cdn/shop/products/BL2736-SB_8_800x.jpg?v=1689847692, https://frenchcrown.in/cdn/shop/products/BL2736-SB_9_800x.jpg?v=1689847692, https://frenchcrown.in/cdn/shop/products/BL2736-SB_10_800x.jpg?v=1689847692, https://frenchcrown.in/cdn/shop/products/BL2736-SB_11_800x.jpg?v=1689847692, https://frenchcrown.in/cdn/shop/products/BL2736-SB_12_800x.jpg?v=1689847692",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Exude effortless style with the Mirage blue Wool Rich Single Breasted blazer. This impeccably
tailored ensemble is a testament to timeless elegance. The sleek blue hue adds a touch of
sophistication, making it a versatile choice for various occasions. Crafted with meticulous
attention to detail, this blazer is a wardrobe staple that combines comfort and refined aesthetics.
Elevate your fashion game with this distinguished blazer.",1689847691
Spruce Blue Tweed Single Breasted Designer Blazer,"7,097",Frenchcrown," Story Embrace refined style with the Spruce blue Tweed Single Breasted Designer blazer. This
sophisticated ensemble exudes timeless charm and impeccable craftsmanship. The spruce blue tweed
fabric adds a touch of texture and elegance, setting you apart from the crowd. Whether for formal
events or business meetings, this designer blazer will elevate your look with its distinguished
appeal. Step into the world of classic sophistication with this remarkable blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_1_360x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_1_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_2_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_4_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_5_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_6_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_7_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_8_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_9_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_10_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_11_800x.jpg?v=1689847648, https://frenchcrown.in/cdn/shop/products/BL2735-SB-PP-D150_12_800x.jpg?v=1689847648",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Embrace refined style with the Spruce blue Tweed Single Breasted Designer blazer. This sophisticated
ensemble exudes timeless charm and impeccable craftsmanship. The spruce blue tweed fabric adds a
touch of texture and elegance, setting you apart from the crowd. Whether for formal events or
business meetings, this designer blazer will elevate your look with its distinguished appeal. Step
into the world of classic sophistication with this remarkable blazer.",1689847648
Muesli Brown Wool Rich Designer Blazer,"7,097",Frenchcrown," Story Unleash your style prowess with the Muesli Brown Wool Rich Designer blazer, showcasing a
striking fancy lapel. This exquisite ensemble combines modern design with timeless elegance. The
muesli brown hue adds a touch of warmth and sophistication, making it a standout choice. Crafted
with precision and attention to detail, this blazer is a testament to your impeccable taste. Make a
statement at any occasion with this remarkable designer blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2734-D139_1_360x.jpg?v=1689847589, https://frenchcrown.in/cdn/shop/products/BL2734-D139_1_800x.jpg?v=1689847589, https://frenchcrown.in/cdn/shop/products/BL2734-D139_2_800x.jpg?v=1689847589, https://frenchcrown.in/cdn/shop/products/BL2734-D139_4_800x.jpg?v=1689847589, https://frenchcrown.in/cdn/shop/products/BL2734-D139_5_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_6_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_7_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_8_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_9_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_10_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_11_800x.jpg?v=1689847590, https://frenchcrown.in/cdn/shop/products/BL2734-D139_12_800x.jpg?v=1689847590",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Unleash your style prowess with the Muesli Brown Wool Rich Designer blazer, showcasing a striking
fancy lapel. This exquisite ensemble combines modern design with timeless elegance. The muesli brown
hue adds a touch of warmth and sophistication, making it a standout choice. Crafted with precision
and attention to detail, this blazer is a testament to your impeccable taste. Make a statement at
any occasion with this remarkable designer blazer.",1689847589
Dark Slate Blue Single Breasted Wool Rich Blazer,"5,997",Frenchcrown," Story Elevate your style with the Dark Slate Blue Single Breasted Wool Rich blazer. This impeccably
tailored ensemble combines timeless design with modern sophistication. The dark slate blue hue adds
depth and versatility to your wardrobe, making it blazerable for various occasions. Crafted from
high-quality wool, it offers comfort and durability. Make a stylish statement wherever you go with
this distinguished blazer.",Men’s,Men’s New Arrival,"https://frenchcrown.in/cdn/shop/products/BL2733-SB_1_360x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_1_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_2_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_4_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_5_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_6_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_7_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_8_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_9_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_10_800x.jpg?v=1689847537, https://frenchcrown.in/cdn/shop/products/BL2733-SB_11_800x.jpg?v=1689847537",Select Size,36 / XS|38 / S|40 / M|42 / L|44 / L|46 / XL|48 / XXL|50 / XXL|52 / 3XL|54 / 3XL|56 / 4XL|58 / 4XL|60 / 5XL,"Elevate your style with the Dark Slate Blue Single Breasted Wool Rich blazer. This impeccably
tailored ensemble combines timeless design with modern sophistication. The dark slate blue hue adds
depth and versatility to your wardrobe, making it blazerable for various occasions. Crafted from
high-quality wool, it offers comfort and durability. Make a stylish statement wherever you go with
this distinguished blazer.",1689847537
